OPE ID,SchoolName,Address,City,StateCode,ZipCode,Province,Country,PostalCode
041280,MILLENNIUM TRAINING INSTITUTE,600 W. CUMMINGS PARK,WOBURN,MA,01801,NA,NA,NA
041284,MIAMI REGIONAL UNIVERSITY,550 NORTH  LEJEUNE ROAD,MIAMI,FL,33126,NA,NA,NA
041288,BRANFORD ACADEMY OF HAIR & COSMETOLOGY,4 BRUSHY PLAINS ROAD,BRANFORD,CT,06405,NA,NA,NA
041294,CENTER FOR MASSAGE & NATURAL HEALTH,16 EAGLE STREET,ASHEVILLE,NC,28801,NA,NA,NA
041298,MEDIATECH INSTITUTE,13300 BRANCH VIEW LANE,DALLAS,TX,75234,NA,NA,NA
041299,FLORIDA SCHOOL OF MASSAGE,6421 SW 13TH STREET,GAINESVILLE,FL,32608,NA,NA,NA
041301,LOUISIANA DELTA COMMUNITY COLLEGE,7500 MILLHAVEN ROAD,MONROE,LA,71203,NA,NA,NA
041302,INST. OF PRODUCTION AND RECORDING,312 Washington Avenue North,Minneapolis,MN,55401,NA,NA,NA
041304,SHEAR EXCELLENCE INTERNATIONAL HAIR ACAD,3663 & 3679 WEST WATERS AVENUE,TAMPA,FL,33614,NA,NA,NA
041306,"CENTER FOR HEALING ARTS (THE), LLC",2601 SOUTH BIG BEND,ST. LOUIS,MO,63143,NA,NA,NA
041307,ACADEMY OF MASSAGE AND BODYWORK,1218 PULASKI HIGHWAY,BEAR,DE,19701,NA,NA,NA
041309,TRICOCI UNIVERSITY OF BEAUTY CULTURE,9725 CROSSPOINT COMMONS,INDIANAPOLIS,IN,46256,NA,NA,NA
041311,YESHIVA TORAS CHAIM,999  RIDGE AVENUE,LAKEWOOD,NJ,08701,NA,NA,NA
041312,TOTAL IMAGE BEAUTY ACADEMY,3900 BERGENLINE AVENUE,UNION CITY,NJ,07087,NA,NA,NA
041313,CORINTH ACADEMY OF COSMETOLOGY,502 CRUISE STREET,CORNITH,MS,38834,NA,NA,NA
041316,LIBERTY JUNIOR COLLEGE,CARR. 735 KM 0.5,CAYEY,PR,00737,NA,NA,NA
041317,SOUTHWEST UNIVERSITY AT EL PASO,1414 GERONIMO,EL PASO,TX,79925,NA,NA,NA
041324,ACADEMY OF ESTHETICS AND COSMETOLOGY,13782-2 FOOTHILL BOULEVARD,SYLMAR,CA,91342,NA,NA,NA
041326,DAVINES PROFESSIONAL ACADEMY OF BEAUTY,5601 SOUTH 59TH STREET,LINCOLN,NE,68516,NA,NA,NA
041327,HEALTHCARE CAREER COLLEGE,8527 ALONDRA BOULEVARD,PARAMOUNT,CA,90723,NA,NA,NA
041329,Z HAIR ACADEMY,"2429 IOWA STREET, SUITE E",LAWRENCE,KS,66046,NA,NA,NA
041331,CALIFORNIA UNIVERSITY OF MANAGEMENT AND,721 NORTH EUCLID STREET,ANAHEIM,CA,92801,NA,NA,NA
041333,TREND SETTERS SCHOOL OF COSMETOLOGY,835 SOUTH KINGS HIGHWAY,CAPE GIRARDEAU,MO,63702,NA,NA,NA
041335,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE,305 SE 2ND AVENUE,GAINESVILLE,FL,32601,NA,NA,NA
041337,NEW YORK MEDICAL CAREER TRAINING CENTER,13620 38TH AVENUE,FLUSHING,NY,11354,NA,NA,NA
041339,FUTURA CAREER INSTITUTE,4512 WEST 12TH AVENUE,HIALEAH,FL,33012,NA,NA,NA
041340,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO",426 GEYSER ROAD,BALLSTON SPA,NY,12020,NA,NA,NA
041341,JERSEY COLLEGE,546 U.S. HIGHWAY 46,TETERBORO,NJ,07608,NA,NA,NA
041343,EVANS HAIRSTYLING COLLEGE,67 WINN DRIVE,REXBURG,ID,83440,NA,NA,NA
041348,AVEDA INSTITUTE - TALLAHASSEE,2020 WEST PENSACOLA STREET,TALLAHASSEE,FL,32304,NA,NA,NA
041350,COZMO BEAUTY SCHOOL,10347 BONITA BEACH ROAD SE,BONITA SPRINGS,FL,34135,NA,NA,NA
041364,AMERICAN INSTITUTE OF MEDICAL SCIENCES &,4500 NEW BRUNSWICK AVE,PISCATAWAY,NJ,08854,NA,NA,NA
041369,UNIVERSITY OF AESTHETICS (THE),1357 NORTH MILWAUKEE AVENUE,CHICAGO,IL,60622,NA,NA,NA
041370,UNIVERSITY OF AESTHETICS & COSMETOLOGY (,1037-1043 CURTISS STREET,DOWNERS GROVE,IL,60515,NA,NA,NA
041372,BORNER'S BARBER COLLEGE,9432 SOUTH WESTERN AVENUE,LOS ANGELES,CA,90047,NA,NA,NA
041373,CAYCE/REILLY SCHOOL OF MASSAGE,215 67TH STREET,VIRGINIA BEACH,VA,23451,NA,NA,NA
041375,TRICOCI UNIVERSITY OF BEAUTY CULTURE,5321 NORTH HARLEM AVENUE,CHICAGO,IL,60656,NA,NA,NA
041376,MEDICAL CAREER COLLEGE OF NORTHERN CALIF,1220 MELODY LANE,ROSEVILLE,CA,95678,NA,NA,NA
041378,AVEDA INSTITUTE COLUMBUS,1618 NEIL AVENUE,COLUMBUS,OH,43201,NA,NA,NA
041381,YESHIVA OF MACHZIKAI HADAS,1321 43RD STREET,BROOKLYN,NY,11219,NA,NA,NA
041382,SALON PROFESSIONAL ACADEMY (THE),3355 WEST COLLEGE AVENUE,APPLETON,WI,54914,NA,NA,NA
041384,SALON PROFESSIONAL ACADEMY (THE),1416 WEST COLUMBIA AVENUE,BATTLE CREEK,MI,49015,NA,NA,NA
041385,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH,12135 BISSONNET,HOUSTON,TX,77099,NA,NA,NA
041386,ALASKA CHRISTIAN COLLEGE,35109 ROYAL PLACE,SOLDOTNA,AK,99669,NA,NA,NA
041387,PAUL MITCHELL THE SCHOOL - PASADENA,825 EAST GREEN STREET,PASADENA,CA,91101,NA,NA,NA
041390,MIDWESTERN CAREER COLLEGE,"20 NORTH WACKER DRIVE, SUITE  3800",CHICAGO,IL,60606,NA,NA,NA
041394,HAIR ACADEMY (THE),2101 EAST BROADWAY AVENUE,BISMARCK,ND,58501,NA,NA,NA
041398,DELAWARE COLLEGE OF ART & DESIGN,600 NORTH MARKET STREET,WILMINGTON,DE,19801,NA,NA,NA
041402,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAI",460-B SPRINGRIDGE ROAD,CLINTON,MS,39056,NA,NA,NA
041405,HORIZON UNIVERSITY,7700 INDIAN LAKE ROAD,INDIANAPOLIS,IN,46236,NA,NA,NA
041407,AVEDA INSTITUTE CHAPEL HILL,200 W. FRANKLIN STREET,CHAPEL HILL,NC,27516,NA,NA,NA
041409,INTERNATIONAL COSMETOLOGY ACADEMY,4454 BRETON ROAD SOUTHEAST,GRAND RAPIDS,MI,49508,NA,NA,NA
041410,DOUGLAS J AVEDA INSTITUTE-CHICAGO,2828 NORTH CLARK STREET,CHICAGO,IL,60657,NA,NA,NA
041411,FRENCH ACADEMY OF COSMETOLOGY,111 WEST EXCHANGE STREET,SPRING LAKE,MI,49456,NA,NA,NA
041412,TONI & GUY HAIRDRESSING ACADEMY,1400 OAKLAWN AVENUE,CRANSTON,RI,02920,NA,NA,NA
041413,SAN FRANCISCO INSTITUTE OF ESTHETICS,1067 FOLSOM STREET,SAN FRANCISCO,CA,94103,NA,NA,NA
041414,LAURUS COLLEGE,81 HIGUERA STREET,SAN LUIS OBISPO,CA,93401,NA,NA,NA
041416,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDI,12712 ROCK CREEK MILL RD,ROCKVILLE,MD,20852,NA,NA,NA
041417,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,125 WEST MISSION AVENUE,ESCONDIDO,CA,92025,NA,NA,NA
041420,AUSTIN'S BEAUTY COLLEGE,585A SOUTH RIVERSIDE DRIVE,CLARKSVILLE,TN,37040,NA,NA,NA
041423,AVEDA ARTS & SCIENCES INST CORPUS CHRIST,1110 AYERS STREET,CORPUS CHRISTI,TX,78404,NA,NA,NA
041425,TOURO UNIVERSITY WORLDWIDE,1317 NORTH CRESCENT HEIGHTS,WEST HOLLYWOOD,CA,90046,NA,NA,NA
041426,TOURO UNIVERSITY,1310 JOHNSON LANE,VALLEJO,CA,94592,NA,NA,NA
041429,GEORGIA GWINNETT COLLEGE,1000 UNIVERSITY CENTER LANE,LAWRENCEVILLE,GA,30043,NA,NA,NA
041432,HULT INTERNATIONAL BUSINESS SCHOOL,1 EDUCATION STREET,CAMBRIDGE,MA,02141,NA,NA,NA
041438,WOODLAND COMMUNITY COLLEGE,2300 EAST GIBSON ROAD,WOODLAND,CA,95776,NA,NA,NA
041440,FAIRFAX UNIVERSITY OF AMERICA,4401 VILLAGE DRIVE,FAIRFAX,VA,22030,NA,NA,NA
041442,CAREER DEVELOPMENT INSTITUTE,1830 SOUTH ROBERTSON BOULEVARD,LOS ANGELES,CA,90035,NA,NA,NA
041443,INSTITUTE OF CULINARY EDUCATION,225 LIBERTY STREET,NEW YORK,NY,10281,NA,NA,NA
041444,ACADEMY OF HAIR DESIGN (THE),2501 W MEMORIAL ROAD,OKLAHOMA CITY,OK,73134,NA,NA,NA
041445,PAUL MITCHELL THE SCHOOL REXBURG,557 MARIAH AVENUE,REXBURG,ID,83440,NA,NA,NA
041448,INTERNATIONAL ACADEMY OF STYLE,2295 MARKET ST,RENO,NV,89502,NA,NA,NA
041454,OXFORD ACADEMY OF HAIR DESIGN,153 NORTH STREET,SEYMOUR,CT,06483,NA,NA,NA
041455,SKIN SCIENCE INSTITUTE OF LASER & ESTHET,10299 SOUTH 1300 EAST,SANDY,UT,84094,NA,NA,NA
041456,INTERNATIONAL COLLEGE OF COSMETOLOGY,3701 INTERNATIONAL BOULEVARD,OAKLAND,CA,94601,NA,NA,NA
041457,THE SYSTEM A PAUL MITCHELL PARTNER SCHL,3017 SOUTH KANSAS EXPRESSWAY,SPRINGFIELD,MO,65807,NA,NA,NA
041459,CELEBRITY SCHOOL OF BEAUTY,8478 SOUTHWEST 8TH STREET,MIAMI,FL,33144,NA,NA,NA
041460,NATIONAL CAREER COLLEGE,8001 LAUREL CANYON BOULEVARD,NORTH HOLLYWOOD,CA,91605,NA,NA,NA
041462,EMERALD COAST TECHNICAL COLLEGE,761 NORTH 20TH STREET,DEFUNIAK SPRINGS,FL,32433,NA,NA,NA
041463,FRED K. MARCHMAN TECHNICAL COLLEGE,7825 CAMPUS DRIVE,NEW PORT RICHEY,FL,34653,NA,NA,NA
041465,PORTLAND ACTORS CONSERVATORY,3121 SOUTHWEST MOODY AVE,PORTLAND,OR,97239,NA,NA,NA
041467,AVIATION INSTITUTE OF MAINTENANCE,7651 AIRPORT BOULEVARD,HOUSTON,TX,77061,NA,NA,NA
041468,SOUTH TEXAS TRAINING CENTER,1901 W. HIGHWAY 77,SAN BENITO,TX,78586,NA,NA,NA
041469,ADVANCED WELDING INSTITUTE,2 GREEN TREE DRIVE,SOUTH BURLINGTON,VT,05403,NA,NA,NA
041470,PAUL MITCHELL THE SCHOOL ATLANTA,887 W. MARIETTA STREET,ATLANTA,GA,30318,NA,NA,NA
041471,TRICOCI UNIVERSITY OF BEAUTY CULTURE,751 EAST PARK AVENUE,LIBERTYVILLE,IL,60048,NA,NA,NA
041472,TRICOCI UNIVERSITY OF BEAUTY CULTURE,7350 WEST 87TH STREET,BRIDGEVIEW,IL,60455,NA,NA,NA
041473,TRICOCI UNIVERSITY OF BEAUTY CULTURE,530 EAST NORTH AVENUE,GLENDALE HEIGHTS,IL,60139,NA,NA,NA
041474,TRICOCI UNIVERSITY OF BEAUTY CULTURE,602 WEST GLEN AVENUE,PEORIA,IL,61614,NA,NA,NA
041475,TRICOCI UNIVERSITY OF BEAUTY CULTURE,5485 EAST STATE STREET,ROCKFORD,IL,61108,NA,NA,NA
041476,AVEDA INSTITUTE LAS VEGAS,4856 SOUTH EASTERN AVENUE,LAS VEGAS,NV,89119,NA,NA,NA
041477,LAKE LANIER SCHOOL OF MASSAGE,675 E.E. BUTLER PARKWAY,GAINESVILLE,GA,30501,NA,NA,NA
041482,BEYOND 21ST CENTURY BEAUTY ACADEMY,"13640 IMPERIAL HIGHWAY, SUITE 6-7-8",SANTA FE SPRINGS,CA,90670,NA,NA,NA
041483,DENVER COLLEGE OF NURSING,1401 19TH STREET,DENVER,CO,80202,NA,NA,NA
041484,TIGI HAIRDRESSING ACADEMY GUILFORD,860 BOSTON POST ROAD,GUILFORD,CT,06437,NA,NA,NA
041485,MEDICAL INSTITUTE OF PALM BEACH,5821-B LAKE WORTH ROAD,GREENACRES,FL,33463,NA,NA,NA
041487,AMERICAN INSTITUTE OF INTERIOR DESIGN,13014 N. SAGUARO BOULEVARD,FOUNTAIN HILLS,AZ,85268,NA,NA,NA
041488,CENTERPOINT MASSAGE & SHIATSU THERAPY SC,2501 WEST 84TH STREET,BLOOMINGTON,MN,55431,NA,NA,NA
041491,PAUL MITCHELL THE SCHOOL CINCINNATI,11956 LEBANON ROAD,CINCINNATI,OH,45241,NA,NA,NA
041492,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,1694 MONTGOMERY HIGHWAY,HOOVER,AL,35216,NA,NA,NA
041494,GARY MANUEL AVEDA INSTITUTE,802 EAST PIKE STREET,SEATTLE,WA,98122,NA,NA,NA
041497,HOMESTEAD SCHOOLS,23800 HAWTHORNE BOULEVARD,TORRANCE,CA,90505,NA,NA,NA
041498,SOMERSET COUNTY TECHNOLOGY CENTER,281 TECHNOLOGY DRIVE,SOMERSET,PA,15501,NA,NA,NA
041499,PROFILE INSTITUTE OF BARBER-STYLING,"26 CLEVELAND AVENUE, SE",ATLANTA,GA,30315,NA,NA,NA
041506,PAUL MITCHELL THE SCHOOL TWIN FALLS,113 MAIN AVENUE EAST,TWIN FALLS,ID,83301,NA,NA,NA
041508,IMMOKALEE TECHNICAL COLLEGE,508 N 9TH STREET,IMMOKALEE,FL,34142,NA,NA,NA
041509,KEUNE ACADEMY BY 124 LLC,755 LAWRENCEVILLE-SUWANEE ROAD,LAWRENCEVILLE,GA,30043,NA,NA,NA
041512,SALON PROFESSIONAL ACADEMY (THE),2309 EGGERT ROAD,TONAWANDA,NY,14150,NA,NA,NA
041515,AMERICAN ACADEMY OF COSMETOLOGY,"1330 BLANDING BOULEVARD, SUITE 125",ORANGE PARK,FL,32065,NA,NA,NA
041516,MY-LE'S BEAUTY COLLEGE,601-A TERRY PARKWAY,GRETNA,LA,70056,NA,NA,NA
041517,BELLA CAPELLI ACADEMY A PAUL MITCHELL PA,151 WYNGATE DRIVE,MONROEVILLE,PA,15146,NA,NA,NA
041518,TEMPLE (THE): A PAUL MITCHELL PARTNER SC,22 WEST CHURCH STREET,FREDERICK,MD,21701,NA,NA,NA
041519,COLUMBIA GORGE COMMUNITY COLLEGE,400 EAST SCENIC DRIVE,THE DALLES,OR,97058,NA,NA,NA
041522,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE,609 RIVER STREET,CARTHAGE,MO,64836,NA,NA,NA
041524,INTERNATIONAL INSTITUTE OF COSMETOLOGY,632 SILAS DEANE HIGHWAY,WETHERSFIELD,CT,06109,NA,NA,NA
041528,PAUL MITCHELL THE SCHOOL SACRAMENTO,2100 ARDEN WAY,SACRAMENTO,CA,95825,NA,NA,NA
041529,STUDIO ACADEMY OF BEAUTY (THE),610 NORTH ALMA SCHOOL ROAD,CHANDLER,AZ,85224,NA,NA,NA
041530,RENAISSANCE ACADEMIE,1460 NORTH MOON RIVER DRIVE,PROVO,UT,84604,NA,NA,NA
041532,SOUTHERN WORCESTER COUNTY REGIONAL VOC S,57 OLD MUGGETT HILL ROAD,CHARLTON,MA,01507,NA,NA,NA
041533,PAUL MITCHELL THE SCHOOL COLUMBUS,3000 MORSE ROAD,COLUMBUS,OH,43231,NA,NA,NA
041538,BETHEL COLLEGE,1705 TODDS LANE,HAMPTON,VA,23666,NA,NA,NA
041539,PROVIDENCE CHRISTIAN COLLEGE,464 EAST WALNUT STREET,PASADENA,CA,91101,NA,NA,NA
041542,CAROLINA COLLEGE OF BIBLICAL STUDIES,817 S. MCPHERSON CHURCH ROAD,FAYETTEVILLE,NC,29303,NA,NA,NA
041548,DUVALL'S SCHOOL OF COSMETOLOGY,201 HARWOOD ROAD,BEDFORD,TX,76021,NA,NA,NA
041549,NATIONAL CAREER INSTITUTE,134 EVERGREEN PLACE,EAST ORANGE,NJ,07018,NA,NA,NA
041550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,42 NORTH WATER STREET,PORT HADLOCK,WA,98339,NA,NA,NA
041551,INSTITUTE OF MEDICAL AND BUSINESS CAREER,5739 WEST RIDGE ROAD,ERIE,PA,16506,NA,NA,NA
041552,OLIVER FINLEY ACADEMY OF COSMETOLOGY,6843 N STRAWBERRY GLEN RD,BOISE,ID,83714,NA,NA,NA
041553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,719 EAST GENESEE STREET,SYRACUSE,NY,13210,NA,NA,NA
041559,AVEDA FREDRIC'S INSTITUTE,6020 EAST 82ND STREET,INDIANAPOLIS,IN,46250,NA,NA,NA
041560,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (,187 NEW DORP LANE,STATEN ISLAND,NY,10306,NA,NA,NA
041562,INSTITUTE OF ADVANCED MEDICAL ESTHETICS,405 ENGLAND STREET,ASHLAND,VA,23005,NA,NA,NA
041563,UNIVERSITY OF FORT LAUDERDALE,4093 N.W. 16TH STREET,LAUDERHILL,FL,33313,NA,NA,NA
041564,AVIATION INSTITUTE OF MAINTENANCE,83 NILSON WAY HANGAR 7,ORLANDO,FL,32803,NA,NA,NA
041571,L3 COMMERCIAL TRAINING SOLUTIONS AIRLINE,2700 FLIGHTLINE AVENUE,SANFORD,FL,32773,NA,NA,NA
041572,LOVE BEAUTY SCHOOL,1161 MURFREESBORO HIGHWAY,MANCHESTER,TN,37355,NA,NA,NA
041574,NATIONAL PARALEGAL COLLEGE,717 EAST MARYLAND AVENUE,PHOENIX,AZ,85014,NA,NA,NA
041576,NOVA ACADEMY OF COSMETOLOGY,5979 BANDEL ROAD,ROCHESTER,MN,55901,NA,NA,NA
041577,SALON PROFESSIONAL ACADEMY (THE),566 THEATER ROAD,ONALASKA,WI,54650,NA,NA,NA
041578,GRACE MISSION UNIVERSITY,1645 WEST VALENCIA DRIVE,FULLERTON,CA,92833,NA,NA,NA
041580,METRO BEAUTY ACADEMY,4977 MEDICAL CENTER CIRCLE,ALLENTOWN,PA,18106,NA,NA,NA
041581,AIKEN SCHOOL OF COSMETOLOGY AND BARBERIN,225 RICHLAND AVENUE EAST,AIKEN,SC,29801,NA,NA,NA
041582,PAUL MITCHELL THE SCHOOL SHERMAN OAKS,"15301 VENTURA BOULEVARD, UNIT P2",SHERMAN OAKS,CA,91403,NA,NA,NA
041583,FLAGLER TECHNICAL INSTITUTE,5400 E. HIGHWAY 100,PALM COAST,FL,32164,NA,NA,NA
041584,L'ESPRIT ACADEMY,42083 FORD ROAD,CANTON,MI,48187,NA,NA,NA
041585,TEXAS BEAUTY COLLEGE,3534 DENTON HIGHWAY,HALTOM CITY,TX,76117,NA,NA,NA
041588,THEATRE OF ARTS,1536 N. HIGHLAND AVENUE,HOLLYWOOD,CA,90028,NA,NA,NA
041589,FLAIR BEAUTY COLLEGE,23754 VALENCIA BOULEVARD,VALENCIA,CA,91355,NA,NA,NA
041593,MARKETTI ACADEMY OF COSMETOLOGY,4390 DIXIE HIGHWAY,WATERFORD,MI,48329,NA,NA,NA
041596,GALAXY MEDICAL COLLEGE,6400 LAUREL CANYON BOULEVARD,NORTH HOLLYWOOD,CA,91606,NA,NA,NA
041597,AMERICAN MEDICAL SCIENCES CENTER,"225 WEST BROADWAY, SUITE 115",GLENDALE,CA,91204,NA,NA,NA
041598,GROUPE ESC RENNES,"2, RUE ROBERT D'ARBRISSEL",RENNES,FC,00000,BRETAGNE,FRANCE,35065
041604,ANGELES COLLEGE,3440 WILSHIRE BOULEVARD,LOS ANGELES,CA,90010,NA,NA,NA
041605,AVALON SCHOOL OF COSMETOLOGY,1428 NORTH MCMILLAN STREET,WORTHINGTON,MN,56187,NA,NA,NA
041606,PAUL MITCHELL THE SCHOOL NORMAL,1503 EAST COLLEGE AVENUE,NORMAL,IL,61761,NA,NA,NA
041607,AVENUE FIVE INSTITUTE,8620 BURNET ROAD,AUSTIN,TX,78757,NA,NA,NA
041608,CORK INSTITUTE OF TECHNOLOGY,BISHOPSTOWN,CORK,FC,00000,CORK,IRELAND,NA
041617,SHASTA SCHOOL OF COSMETOLOGY,678 NORTH MARKET STREET,REDDING,CA,96003,NA,NA,NA
041618,BRANDMAN UNIVERSITY,16355 LAGUNA CANYON ROAD,IRVINE,CA,92618,NA,NA,NA
041619,MANDALYN ACADEMY,648 EAST STATE ROAD,AMERICAN FORK,UT,84003,NA,NA,NA
041620,JOSE MARIA VARGAS UNIVERSITY,10131 PINES BOULEVARD,PEMBROKE PINES,FL,33026,NA,NA,NA
041622,AMERICAN ACADEMY OF HEALTH AND BEAUTY,981 SECOND STREET,MANCHESTER,NH,03102,NA,NA,NA
041624,TONI AND GUY HAIRDRESSING  ACADEMY,2201A UPTOWN LOOP ROAD NE,ALBUQUERQUE,NM,87110,NA,NA,NA
041625,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS,420 SOUTH STATE ROAD 7,HOLLYWOOD,FL,33023,NA,NA,NA
041627,ERIC FISHER ACADEMY,6727 WEST CENTRAL,WICHITA,KS,67212,NA,NA,NA
041628,S.I.C.E PAUL MITCHELL PARTNER SCHOOL,3100 MCHENRY AVENUE,MODESTO,CA,95350,NA,NA,NA
041630,SUMMIT SALON ACADEMY,4802 GUNN HIGHWAY,TAMPA,FL,33624,NA,NA,NA
041631,SUMMIT SALON ACADEMY - GAINESVILLE,6915 NORTH WEST 4TH BOULEVARD,GAINESVILLE,FL,32607,NA,NA,NA
041632,TENAJ SALON INSTITUTE,11915 CR 103,THE VILLAGES,FL,32162,NA,NA,NA
041633,COMPASS COLLEGE OF CINEMATIC ARTS,41 SHELDON BOULEVARD SOUTHEAST,GRAND RAPIDS,MI,49503,NA,NA,NA
041634,COSMO BEAUTY ACADEMY,944 SACRAMENTO AVENUE,WEST SACRAMENTO,CA,95605,NA,NA,NA
041637,BITTERROOT SCHOOL OF COSMETOLOGY,2079 NORTH FIRST STREET,HAMILTON,MT,59840,NA,NA,NA
041641,MONTANA ACADEMY OF SALONS,"501 2ND ST S,  STE 1",GREAT FALLS,MT,59405,NA,NA,NA
041644,ANGELES INSTITUTE,17100 PIONEER BLVD,ARTESIA,CA,90701,NA,NA,NA
041646,D. A. DORSEY TECHNICAL COLLEGE,7100 N. W. 17TH AVENUE,MIAMI,FL,33147,NA,NA,NA
041647,KEWEENAW BAY OJIBWA COMMUNITY COLLEGE,111 BEARTOWN ROAD,BARAGA,MI,49908,NA,NA,NA
041650,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,1507 COUNTY HOSPITAL ROAD,NASHVILLE,TN,37218,NA,NA,NA
041653,PAUL MITCHELL THE SCHOOL MILWAUKEE,2000 SILVERNAIL ROAD,PEWAUKEE,WI,53072,NA,NA,NA
041655,ACAYDIA SPA AND SCHOOL OF AESTHETICS LLC,86 NORTH UNIVERSITY AVENUE,PROVO,UT,84601,NA,NA,NA
041658,SALON PROFESSIONAL ACADEMY (THE),2440 B SOUTH STEMMONS FREEWAY,LEWISVILLE,TX,75067,NA,NA,NA
041659,PAUL MITCHELL THE SCHOOL FRESNO,"5091 NORTH FRESNO STREET, SUITE 104",FRESNO,CA,93710,NA,NA,NA
041667,SUMMIT SALON ACADEMY,1944 EAST 53RD STREET,ANDERSON,IN,46013,NA,NA,NA
041668,SUMMIT SALON ACADEMY,116 WEST SOUTH BOUNDARY STREET,PERRYSBURG,OH,45551,NA,NA,NA
041670,PAUL MITCHELL THE SCHOOL TEMECULA,27536 YNEZ ROAD,TEMECULA,CA,92591,NA,NA,NA
041671,AVEDA INSTITUTE DENVER,700 16TH STREET,DENVER,CO,80202,NA,NA,NA
041673,SALON PROFESSIONAL ACADEMY (THE),1388 COLONIAL BOULEVARD,FORT MYERS,FL,33907,NA,NA,NA
041674,SAGE SCHOOL OF MASSAGE & ESTHETICS,2855 NW CROSSING DRIVE,BEND,OR,97703,NA,NA,NA
041676,FINGER LAKES SCHOOL OF MASSAGE (THE),215 EAST STATE STREET,ITHACA,NY,14850,NA,NA,NA
041678,INNOVATIONS DESIGN ACADEMY,125 EAST LOCUST STREET,CANTON,IL,61520,NA,NA,NA
041680,AMERICAN COLLEGE OF GREECE (THE),AGHIA PARASKEVI CAMPUS,AGHIA PARASKEVI,FC,00000,ATHENS,GREECE,15342
041686,COLLEGE OF MASSAGE THERAPY,BINGHAM MEMORIAL HOSPITAL,BLACKFOOT,ID,83221,NA,NA,NA
041687,PELOTON COLLEGE,8150 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75206,NA,NA,NA
041688,ABC BEAUTY ACADEMY,2109 BUCKINGHAM ROAD,RICHARDSON,TX,75081,NA,NA,NA
041689,HOLISTIC MASSAGE TRAINING INSTITUTE,2834 LOCH RAVEN ROAD,BALTIMORE,MD,21218,NA,NA,NA
041690,SALON & SPA INSTITUTE,2695  NORTH CORIA STREET,BROWNSVILLE,TX,78520,NA,NA,NA
041691,DIAMONDS COSMETOLOGY COLLEGE,3321 LOY LAKE ROAD,SHERMAN,TX,75090,NA,NA,NA
041697,UNITEK COLLEGE,4670 AUTO MALL PARKWAY,FREMONT,CA,94538,NA,NA,NA
041698,"GURNICK ACADEMY OF MEDICAL ARTS, LLC",2121 SOUTH EL CAMINO REAL,SAN MATEO,CA,94403,NA,NA,NA
041699,AMERICAN BEAUTY ACADEMY,61 SOUTH 100 WEST,PAYSON,UT,84651,NA,NA,NA
041701,SUMMIT SALON ACADEMY,3702 SOUTH FIFE STREET,TACOMA,WA,98409,NA,NA,NA
041702,PAUL MITCHELL THE SCHOOL COLORADO SPRING,118 WEST COLORADO AVENUE,COLORADO SPRINGS,CO,80903,NA,NA,NA
041703,BEAUTY ACADEMY OF SOUTH FLORIDA,9800 NW 77TH AVE.,HIALEAH GARDENS,FL,33016,NA,NA,NA
041706,SALON PROFESSIONAL ACADEMY (THE),3141 WEST CLAY STREET,ST. CHARLES,MO,63301,NA,NA,NA
041707,PAUL MITCHELL THE SCHOOL ST LOUIS,30 MARYLAND PLAZA SUITE 200,ST. LOUIS,MO,63108,NA,NA,NA
041709,UNIVERSITY OF CHESTER,UNIVERSITY OF CHESTER,CHESTER,FC,00000,"CHESHIRE, UK",ENGLAND,CH1 4BJ
041710,ADVANCED TRAINING INSTITUTE,5150 S. DECATUR BLVD.,LAS VEGAS,NV,89118,NA,NA,NA
041711,PAUL MITCHELL THE SCHOOL - DELAWARE,1420 PULASKI HIGHWAY,NEWARK,DE,19702,NA,NA,NA
041714,AVEDA INSTITUTE PORTLAND,325 NORTHWEST 13TH AVENUE,PORTLAND,OR,97209,NA,NA,NA
041725,ROLF INSTITUTE OF STRUCTURAL INTEGRATION,5055 CHAPARRAL COURT,BOULDER,CO,80301,NA,NA,NA
041727,SALON PROFESSIONAL ACADEMY (THE),5545 VOGEL ROAD,EVANSVILLE,IN,47715,NA,NA,NA
041730,SHEPHERDS THEOLOGICAL SEMINARY,6051 TRYON ROAD,CARY,NC,27518,NA,NA,NA
041732,TAYLOR ANDREWS ACADEMY OF HAIR DESIGN,9052 SOUTH 1510 WEST,WEST JORDAN,UT,84088,NA,NA,NA
041734,SANTA ANA BEAUTY ACADEMY,2231 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,NA,NA,NA
041735,MORENO VALLEY COLLEGE,16130 LASSELLE STREET,MORENO VALLEY,CA,92551,NA,NA,NA
