index,OPE ID,School,City,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
19116,7291,ST. LUKE'S COLLEGE,SIOUX CITY,IA,51104,Private-Nonprofit,Grad Plus,0,0,0,0,0
19118,10779,PORTER AND CHESTER INSTITUTE,STRATFORD,CT,6615,Proprietary,Grad Plus,0,0,0,0,0
19119,22195,MILDRED ELLEY,,NY,,Proprietary,Grad Plus,0,0,0,0,0
19120,21066,AMERICAN INSTITUTE,,CT,,Proprietary,Grad Plus,0,0,0,0,0
19121,1875,MARSHALLTOWN COMMUNITY COLLEGE,MARSHALLTOWN,IA,50158,Public,Grad Plus,0,0,0,0,0
19122,2339,CENTRAL LAKES COLLEGE,BRAINERD,MN,56401,Public,Grad Plus,0,0,0,0,0
19123,40953,KING'S COLLEGE (THE),NEW YORK,NY,10004,Private-Nonprofit,Grad Plus,0,0,0,0,0
19124,12364,ST. PAUL'S SCHOOL OF NURSING,REGO PARK,NY,11374,Proprietary,Grad Plus,0,0,0,0,0
19125,2763,MARIA COLLEGE,ALBANY,NY,12208,Private-Nonprofit,Grad Plus,0,0,0,0,0
19127,6577,UPMC SHADYSIDE,PITTSBURGH,PA,15232,Private-Nonprofit,Grad Plus,0,0,0,0,0
19128,2075,HARFORD COMMUNITY COLLEGE,BEL AIR,MD,21015,Public,Grad Plus,0,0,0,0,0
19129,1393,MITCHELL COLLEGE,NEW LONDON,CT,6320,Private-Nonprofit,Grad Plus,0,0,0,0,0
19130,10097,CUNY MEDGAR EVERS COLLEGE,BROOKLYN,NY,11225,Public,Grad Plus,0,0,0,0,0
19132,42086,RELAY GRADUATE SCHOOL OF EDUCATION,NEW YORK,NY,10011,Private-Nonprofit,Grad Plus,0,0,0,0,0
19133,6583,WESTERN PENNSYLVANIA HOSPITAL SCHOOL OF NURSING,PITTSBURGH,PA,15224,Private-Nonprofit,Grad Plus,0,0,0,0,0
19135,2697,QUEENSBOROUGH COMMUNITY COLLEGE-CUNY,BAYSIDE,NY,11364,Public,Grad Plus,0,0,0,0,0
19136,9449,PENNCO TECH,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19137,1289,SHASTA COLLEGE,REDDING,CA,96049,Public,Grad Plus,0,0,0,0,0
19138,6445,BILL AND SANDRA POMEROY COLLEGE OF NURSING AT CROUSE HOSPITAL,SYRACUSE,NY,13210,Private-Nonprofit,Grad Plus,0,0,0,0,0
19140,2458,COTTEY COLLEGE,NEVADA,MO,64772,Private-Nonprofit,Grad Plus,0,0,0,0,0
19141,3816,SOUTHERN WEST VIRGINIA COMMUNITY AND TECHNICAL COLLEGE,MT GAY,WV,25637,Public,Grad Plus,0,0,0,0,0
19144,6787,CLINTON COMMUNITY COLLEGE,PLATTSBURGH,NY,12901,Public,Grad Plus,0,0,0,0,0
19145,4799,MONROE COLLEGE,BRONX,NY,10468,Proprietary,Grad Plus,0,0,0,0,0
19147,23289,EMMAUS BIBLE COLLEGE,,IA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19148,6417,HOLY NAME MEDICAL CENTER SCHOOL OF NURSING,ENGLEWOOD CLIFFS,NJ,7632,Private-Nonprofit,Grad Plus,0,0,0,0,0
19149,3011,ART ACADEMY OF CINCINNATI,CINCINNATI,OH,45202,Private-Nonprofit,Grad Plus,0,0,0,0,0
19150,40386,BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,SOUTH CHARLESTON,WV,25303,Public,Grad Plus,0,0,0,0,0
19152,21609,PCI ACADEMY,,IA,,Proprietary,Grad Plus,0,0,0,0,0
19153,9230,WAYNE COUNTY COMMUNITY COLLEGE DISTRICT,DETROIT,MI,48226,Public,Grad Plus,0,0,0,0,0
19154,4033,ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE,ASHEVILLE,NC,28801,Public,Grad Plus,0,0,0,0,0
19155,7644,LAKE LAND COLLEGE,MATTOON,IL,61938,Public,Grad Plus,0,0,0,0,0
19156,21163,PUEBLO COMMUNITY COLLEGE,,CO,,Public,Grad Plus,0,0,0,0,0
19157,12064,HAMILTON TECHNICAL COLLEGE,DAVENPORT,IA,52807,Proprietary,Grad Plus,0,0,0,0,0
19158,6639,BELLIN COLLEGE,GREEN BAY,WI,54305,Private-Nonprofit,Grad Plus,0,0,0,0,0
19159,3167,UNIVERSITY OF SCIENCE & ARTS OF OKLAHOMA,CHICKASHA,OK,73018,Public,Grad Plus,0,0,0,0,0
19161,7684,KISHWAUKEE COLLEGE,MALTA,IL,60150,Public,Grad Plus,0,0,0,0,0
19162,32943,BLUE CLIFF COLLEGE,METAIRIE,LA,70002,Proprietary,Grad Plus,0,0,0,0,0
19163,1643,SPOON RIVER COLLEGE,CANTON,IL,61520,Public,Grad Plus,0,0,0,0,0
19164,8880,MORRISON INSTITUTE OF TECHNOLOGY,MORRISON,IL,61270,Private-Nonprofit,Grad Plus,0,0,0,0,0
19166,34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,93534,Proprietary,Grad Plus,0,0,0,0,0
19167,7121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,ANKENY,IA,50021,Private-Nonprofit,Grad Plus,0,0,0,0,0
19168,5245,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,MORRILTON,AR,72110,Public,Grad Plus,0,0,0,0,0
19170,31107,AVIATION INSTITUTE OF MAINTENANCE,PHILADELPHIA,PA,19114,Proprietary,Grad Plus,0,0,0,0,0
19171,30116,FORTIS INSTITUTE,SCRANTON,PA,18509,Proprietary,Grad Plus,0,0,0,0,0
19172,3499,LANE COLLEGE,JACKSON,TN,38301,Private-Nonprofit,Grad Plus,0,0,0,0,0
19173,7780,NEW CASTLE SCHOOL OF TRADES,PULASKI,PA,16143,Proprietary,Grad Plus,0,0,0,0,0
19175,1504,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",BRADENTON,FL,34207,Public,Grad Plus,0,0,0,0,0
19176,12182,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE,PHENIX CITY,AL,36869,Public,Grad Plus,0,0,0,0,0
19180,2537,UNIVERSITY OF MONTANA WESTERN (THE),DILLON,MT,59725,Public,Grad Plus,0,0,0,0,0
19181,6574,"ST. LUKE'S HOSPITAL OF BETHLEHEM, PA",BETHLEHEM,PA,18015,Private-Nonprofit,Grad Plus,0,0,0,0,0
19182,1091,ARKANSAS STATE UNIVERSITY - BEEBE,BEEBE,AR,72012,Public,Grad Plus,0,0,0,0,0
19183,7930,CONCORDE CAREER COLLEGE,SAN DIEGO,CA,92108,Proprietary,Grad Plus,0,0,0,0,0
19184,22769,COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS,,CO,,Public,Grad Plus,0,0,0,0,0
19185,7691,MCHENRY COUNTY COLLEGE,CRYSTAL LAKE,IL,60012,Public,Grad Plus,0,0,0,0,0
19186,6257,SAINT ELIZABETH SCHOOL OF NURSING,LAFAYETTE,IN,47904,Private-Nonprofit,Grad Plus,0,0,0,0,0
19187,1897,WARTBURG THEOLOGICAL SEMINARY,,IA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19188,2297,MUSKEGON COMMUNITY COLLEGE,MUSKEGON,MI,49442,Public,Grad Plus,0,0,0,0,0
19189,2389,UNIVERSITY OF MINNESOTA MORRIS,MORRIS,MN,56267,Public,Grad Plus,0,0,0,0,0
19190,25318,PAUL MITCHELL THE SCHOOL COSTA MESA,,CA,,Proprietary,Grad Plus,0,0,0,0,0
19191,2007,LOUISIANA COLLEGE,PINEVILLE,LA,71359,Private-Nonprofit,Grad Plus,0,0,0,0,0
19192,25964,SPARTAN COLLEGE OF AERONAUTICS & TECHNOLOGY,INGLEWOOD,CA,90301,Proprietary,Grad Plus,0,0,0,0,0
19193,11707,NORTH-WEST COLLEGE,WEST COVINA,CA,91790,Proprietary,Grad Plus,0,0,0,0,0
19194,30709,SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,CAPE GIRARDEAU,MO,63703,Private-Nonprofit,Grad Plus,0,0,0,0,0
19195,11046,CENTRAL OHIO TECHNICAL COLLEGE,NEWARK,OH,43055,Public,Grad Plus,0,0,0,0,0
19196,11745,OHIO TECHNICAL COLLEGE,CLEVELAND,OH,44103,Proprietary,Grad Plus,0,0,0,0,0
19197,38303,SAE INSTITUTE OF TECHNOLOGY,NASHVILLE,TN,37203,Proprietary,Grad Plus,0,0,0,0,0
19199,8148,UNIVERSITY OF WINNIPEG (THE),,,,Foreign-Public,Grad Plus,0,0,0,0,0
19201,2058,ANNE ARUNDEL COMMUNITY COLLEGE,ARNOLD,MD,21012,Public,Grad Plus,0,0,0,0,0
19202,21801,ROSS MEDICAL EDUCATION CENTER,,MI,,Proprietary,Grad Plus,0,0,0,0,0
19203,2665,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,EAST ELMHURST,NY,11369,Private-Nonprofit,Grad Plus,0,0,0,0,0
19204,42213,PHILADELPHIA TECHNICIAN TRAINING INSTITUTE,PHILADELPHIA,PA,19138,Private-Nonprofit,Grad Plus,0,0,0,0,0
19205,7266,PIMA COUNTY COMMUNITY COLLEGE,TUCSON,AZ,85709,Public,Grad Plus,0,0,0,0,0
19206,1919,GARDEN CITY COMMUNITY COLLEGE,GARDEN CITY,KS,67846,Public,Grad Plus,0,0,0,0,0
19207,1930,LABETTE COMMUNITY COLLEGE,PARSONS,KS,67357,Public,Grad Plus,0,0,0,0,0
19209,8260,IOWA SCHOOL OF BEAUTY,,IA,,Proprietary,Grad Plus,0,0,0,0,0
19210,2092,ST. JOHN'S COLLEGE,ANNAPOLIS,MD,21404,Private-Nonprofit,Grad Plus,0,0,0,0,0
19211,25530,MODERN COLLEGE OF DESIGN (THE),,OH,,Proprietary,Grad Plus,0,0,0,0,0
19212,4057,NATIONAL AMERICAN UNIVERSITY,RAPID CITY,SD,57701,Proprietary,Grad Plus,0,0,0,0,0
19213,1076,GLENDALE COMMUNITY COLLEGE,GLENDALE,AZ,85302,Public,Grad Plus,0,0,0,0,0
19215,2071,FREDERICK COMMUNITY COLLEGE,FREDERICK,MD,21702,Public,Grad Plus,0,0,0,0,0
19216,1015,ENTERPRISE STATE COMMUNITY COLLEGE,ENTERPRISE,AL,36331,Public,Grad Plus,0,0,0,0,0
19217,8363,MOUNT SAINT VINCENT UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19218,8364,SAINT MARY'S UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19219,8365,CONCORDIA UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19220,8366,UNIVERSITE DE MONTREAL,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19221,8368,CARLETON UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19224,8371,AMERICAN UNIVERSITY OF BEIRUT,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19225,8376,VRIJE UNIVERSITEIT AMSTERDAM,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19229,42033,AVEDA INSTITUTE DES MOINES,DES MOINES,IA,50266,Proprietary,Grad Plus,0,0,0,0,0
19230,2596,ATLANTIC CAPE COMMUNITY COLLEGE,MAYS LANDING,NJ,8330,Public,Grad Plus,0,0,0,0,0
19233,8449,ACADIA UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19236,11667,NORTHEAST COMMUNITY COLLEGE,,NE,,Public,Grad Plus,0,0,0,0,0
19238,33583,ALLEN SCHOOL,JAMAICA,NY,11432,Proprietary,Grad Plus,0,0,0,0,0
19240,1219,LONG BEACH CITY COLLEGE,LONG BEACH,CA,90808,Public,Grad Plus,0,0,0,0,0
19241,5621,SOUTHERN CRESCENT TECHNICAL COLLEGE,GRIFFIN,GA,30223,Public,Grad Plus,0,0,0,0,0
19242,2494,NAZARENE THEOLOGICAL SEMINARY,,MO,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19243,5448,DURHAM TECHNICAL COMMUNITY COLLEGE,DURHAM,NC,27703,Public,Grad Plus,0,0,0,0,0
19245,1192,CUESTA COLLEGE,SAN LUIS OBISPO,CA,93403,Public,Grad Plus,0,0,0,0,0
19246,1174,SCRIPPS COLLEGE,CLAREMONT,CA,91711,Private-Nonprofit,Grad Plus,0,0,0,0,0
19247,11617,CENTER FOR ALLIED HEALTH EDUCATION,BROOKLYN,NY,11229,Proprietary,Grad Plus,0,0,0,0,0
19248,31013,GRANITE STATE COLLEGE,CONCORD,NH,3301,Public,Grad Plus,0,0,0,0,0
19249,3999,CLEVELAND STATE COMMUNITY COLLEGE,CLEVELAND,TN,37312,Public,Grad Plus,0,0,0,0,0
19254,2393,MINNESOTA STATE COLLEGE SOUTHEAST,WINONA,MN,55987,Public,Grad Plus,0,0,0,0,0
19256,1223,LOS ANGELES CITY COLLEGE,LOS ANGELES,CA,90029,Public,Grad Plus,0,0,0,0,0
19257,39035,SOUTHERN TECHNICAL COLLEGE,ORLANDO,FL,32809,Proprietary,Grad Plus,0,0,0,0,0
19258,1512,PALM BEACH STATE COLLEGE,LAKE WORTH,FL,33461,Public,Grad Plus,0,0,0,0,0
19259,9684,BLUE RIDGE COMMUNITY COLLEGE,FLAT ROCK,NC,28731,Public,Grad Plus,0,0,0,0,0
19261,25326,LANDMARK COLLEGE,,VT,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19262,39704,WELLSPRING SCHOOL OF ALLIED HEALTH,KANSAS CITY,MO,64114,Proprietary,Grad Plus,0,0,0,0,0
19263,21775,RIO SALADO COMMUNITY COLLEGE,,AZ,,Public,Grad Plus,0,0,0,0,0
19264,1347,COLORADO COLLEGE,COLORADO SPRINGS,CO,80903,Private-Nonprofit,Grad Plus,0,0,0,0,0
19265,1499,ALTIERUS CAREER COLLEGE,,FL,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19266,24982,G SKIN & BEAUTY INSTITUTE,,IL,,Proprietary,Grad Plus,0,0,0,0,0
19268,8887,CONCORDE CAREER COLLEGE,PORTLAND,OR,97232,Proprietary,Grad Plus,0,0,0,0,0
19269,7649,ROCKY MOUNTAIN COLLEGE OF ART + DESIGN,,CO,,Proprietary,Grad Plus,0,0,0,0,0
19271,2237,ALPENA COMMUNITY COLLEGE,ALPENA,MI,49707,Public,Grad Plus,0,0,0,0,0
19273,32403,TONI & GUY HAIRDRESSING ACADEMY,WORCESTER,MA,1605,Proprietary,Grad Plus,0,0,0,0,0
19274,12872,NORTH-WEST COLLEGE,POMONA,CA,91768,Proprietary,Grad Plus,0,0,0,0,0
19276,41275,CDE CAREER INSTITUTE,TANNERSVILLE,PA,18372,Proprietary,Grad Plus,0,0,0,0,0
19277,26094,VALLEY COLLEGE,MARTINSBURG,WV,25404,Proprietary,Grad Plus,0,0,0,0,0
19278,5601,ALBANY TECHNICAL COLLEGE,ALBANY,GA,31701,Public,Grad Plus,0,0,0,0,0
19279,6962,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD,KY,41701,Public,Grad Plus,0,0,0,0,0
19280,38713,FOLSOM LAKE COLLEGE,FOLSOM,CA,95630,Public,Grad Plus,0,0,0,0,0
19281,4480,DE ANZA COMMUNITY COLLEGE,CUPERTINO,CA,95014,Public,Grad Plus,0,0,0,0,0
19282,5208,COLLEGE OF WESTCHESTER (THE),WHITE PLAINS,NY,10602,Proprietary,Grad Plus,0,0,0,0,0
19283,40414,MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,HUNTINGTON,WV,25701,Public,Grad Plus,0,0,0,0,0
19284,3819,OHIO VALLEY UNIVERSITY,VIENNA,WV,26105,Private-Nonprofit,Grad Plus,0,0,0,0,0
19286,21316,PENNCO TECH,,NJ,,Proprietary,Grad Plus,0,0,0,0,0
19288,9085,KING'S COLLEGE LONDON,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19289,42827,URSHAN COLLEGE,FLORISSANT,MO,63031,Private-Nonprofit,Grad Plus,0,0,0,0,0
19290,41471,TRICOCI UNIVERSITY OF BEAUTY CULTURE,LIBERTYVILLE,IL,60048,Proprietary,Grad Plus,0,0,0,0,0
19291,3931,NORTHWEST COLLEGE,POWELL,WY,82435,Public,Grad Plus,0,0,0,0,0
19292,36273,LAMAR INSTITUTE OF TECHNOLOGY,BEAUMONT,TX,77705,Public,Grad Plus,0,0,0,0,0
19293,3178,SEMINOLE STATE COLLEGE,SEMINOLE,OK,74818,Public,Grad Plus,0,0,0,0,0
19294,10362,COLLEGE OF SOUTHERN NEVADA,LAS VEGAS,NV,89146,Public,Grad Plus,0,0,0,0,0
19295,5390,BLACKHAWK TECHNICAL COLLEGE,JANESVILLE,WI,53547,Public,Grad Plus,0,0,0,0,0
19296,3439,MORRIS COLLEGE,SUMTER,SC,29150,Private-Nonprofit,Grad Plus,0,0,0,0,0
19297,2299,NORTH CENTRAL MICHIGAN COLLEGE,PETOSKEY,MI,49770,Public,Grad Plus,0,0,0,0,0
19298,9236,NASHUA COMMUNITY COLLEGE,NASHUA,NH,3063,Public,Grad Plus,0,0,0,0,0
19299,25994,NEW YORK COLLEGE OF HEALTH PROFESSIONS,SYOSSET,NY,11791,Private-Nonprofit,Grad Plus,0,0,0,0,0
19300,9252,BROCK UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19301,9256,MORAINE PARK TECHNICAL COLLEGE,,WI,,Public,Grad Plus,0,0,0,0,0
19302,3929,EASTERN WYOMING COLLEGE,TORRINGTON,WY,82240,Public,Grad Plus,0,0,0,0,0
19304,42293,MEDQUEST COLLEGE,LOUISVILLE,KY,40223,Proprietary,Grad Plus,0,0,0,0,0
19305,2710,COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE),NEW YORK,NY,10003,Private-Nonprofit,Grad Plus,0,0,0,0,0
19306,6438,PHILLIPS SCHOOL OF NURSING AT MOUNT SINAI BETH ISRAEL,NEW YORK,NY,10001,Private-Nonprofit,Grad Plus,0,0,0,0,0
19307,2526,CARROLL COLLEGE,HELENA,MT,59625,Private-Nonprofit,Grad Plus,0,0,0,0,0
19308,21506,COSMETOLOGY AND SPA ACADEMY,,IL,,Proprietary,Grad Plus,0,0,0,0,0
19310,9387,PERRY TECHNICAL INSTITUTE,YAKIMA,WA,98903,Private-Nonprofit,Grad Plus,0,0,0,0,0
19312,5313,NORTH CENTRAL STATE COLLEGE,MANSFIELD,OH,44906,Public,Grad Plus,0,0,0,0,0
19313,3875,NORTHLAND COLLEGE,ASHLAND,WI,54806,Private-Nonprofit,Grad Plus,0,0,0,0,0
19314,9421,BRANDON UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19320,2880,ULSTER COUNTY COMMUNITY COLLEGE,STONE RIDGE,NY,12484,Public,Grad Plus,0,0,0,0,0
19321,9486,TRINITY WESTERN UNIVERSITY,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19322,9500,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19323,9501,UNIVERSITY OF KING'S COLLEGE,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19324,9503,MOUNT ALLISON UNIVERSITY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19325,10487,WEST GEORGIA TECHNICAL COLLEGE,WACO,GA,30182,Public,Grad Plus,0,0,0,0,0
19326,41309,TRICOCI UNIVERSITY OF BEAUTY CULTURE,INDIANAPOLIS,IN,46256,Proprietary,Grad Plus,0,0,0,0,0
19327,12870,SOUTHERN STATE COMMUNITY COLLEGE,HILLSBORO,OH,45133,Public,Grad Plus,0,0,0,0,0
19328,6871,THOMAS NELSON COMMUNITY COLLEGE,HAMPTON,VA,23670,Public,Grad Plus,0,0,0,0,0
19329,4506,COLORADO MOUNTAIN COLLEGE,GLENWOOD SPRINGS,CO,81601,Public,Grad Plus,0,0,0,0,0
19330,41483,DENVER COLLEGE OF NURSING,DENVER,CO,80202,Proprietary,Grad Plus,0,0,0,0,0
19331,9544,SPOKANE FALLS COMMUNITY COLLEGE,SPOKANE,WA,99224,Public,Grad Plus,0,0,0,0,0
19332,3573,HILL COLLEGE,HILLSBORO,TX,76645,Public,Grad Plus,0,0,0,0,0
19333,3483,COLUMBIA STATE COMMUNITY COLLEGE,COLUMBIA,TN,38401,Public,Grad Plus,0,0,0,0,0
19334,36163,AVIATION INSTITUTE OF MAINTENANCE,KANSAS CITY,MO,64129,Proprietary,Grad Plus,0,0,0,0,0
19335,1752,SAUK VALLEY COMMUNITY COLLEGE,DIXON,IL,61021,Public,Grad Plus,0,0,0,0,0
19336,2337,BETHANY LUTHERAN COLLEGE,MANKATO,MN,56001,Private-Nonprofit,Grad Plus,0,0,0,0,0
19337,31060,MISSOURI STATE UNIVERSITY - WEST PLAINS,WEST PLAINS,MO,65775,Public,Grad Plus,0,0,0,0,0
19338,20995,CENTRAL COMMUNITY COLLEGE,,NE,,Public,Grad Plus,0,0,0,0,0
19339,3158,MURRAY STATE COLLEGE,TISHOMINGO,OK,73460,Public,Grad Plus,0,0,0,0,0
19340,5380,MID-STATE TECHNICAL COLLEGE,WISCONSIN RAPIDS,WI,54494,Public,Grad Plus,0,0,0,0,0
19341,10652,PASCO - HERNANDO STATE COLLEGE,NEW PORT RICHEY,FL,34654,Public,Grad Plus,0,0,0,0,0
19342,3965,BAY STATE COLLEGE,BOSTON,MA,2116,Proprietary,Grad Plus,0,0,0,0,0
19343,3155,EASTERN OKLAHOMA STATE COLLEGE,WILBURTON,OK,74578,Public,Grad Plus,0,0,0,0,0
19344,3609,SAN JACINTO COMMUNITY COLLEGE DISTRICT,PASADENA,TX,77501,Public,Grad Plus,0,0,0,0,0
19345,9652,"UNIVERSITY OF PUERTO RICO, PONCE",PONCE,PR,716,Public,Grad Plus,0,0,0,0,0
19346,3141,WILBERFORCE UNIVERSITY,WILBERFORCE,OH,45384,Private-Nonprofit,Grad Plus,0,0,0,0,0
19347,22023,PITTSBURGH CAREER INSTITUTE,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19348,10618,MID AMERICA COLLEGE OF FUNERAL SERVICE,JEFFERSONVILLE,IN,47130,Private-Nonprofit,Grad Plus,0,0,0,0,0
19349,8557,NASH COMMUNITY COLLEGE,ROCKY MOUNT,NC,27804,Public,Grad Plus,0,0,0,0,0
19350,9704,NORTH SEATTLE COLLEGE,SEATTLE,WA,98103,Public,Grad Plus,0,0,0,0,0
19351,3176,CARL ALBERT STATE COLLEGE,POTEAU,OK,74953,Public,Grad Plus,0,0,0,0,0
19352,9739,GLEN DOW ACADEMY OF HAIR DESIGN & SALONS,SPOKANE,WA,99201,Proprietary,Grad Plus,0,0,0,0,0
19353,5759,NORTHWEST TECHNICAL COLLEGE - BEMIDJI,BEMIDJI,MN,56601,Public,Grad Plus,0,0,0,0,0
19354,3637,JARVIS CHRISTIAN COLLEGE,HAWKINS,TX,75765,Private-Nonprofit,Grad Plus,0,0,0,0,0
19355,2567,YORK COLLEGE,YORK,NE,68467,Private-Nonprofit,Grad Plus,0,0,0,0,0
19356,9194,LAKESHORE TECHNICAL COLLEGE,CLEVELAND,WI,53015,Public,Grad Plus,0,0,0,0,0
19357,6136,NATIONAL AVIATION ACADEMY - NEW ENGLAND,BEDFORD,MA,1730,Proprietary,Grad Plus,0,0,0,0,0
19358,25423,NATIONAL HOLISTIC INSTITUTE,,CA,,Proprietary,Grad Plus,0,0,0,0,0
19359,2151,BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,BOSTON,MA,2116,Private-Nonprofit,Grad Plus,0,0,0,0,0
19360,3146,WESTERN OKLAHOMA STATE COLLEGE,ALTUS,OK,73521,Public,Grad Plus,0,0,0,0,0
19361,6606,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,,TX,,Proprietary,Grad Plus,0,0,0,0,0
19363,33723,NORTHWEST VISTA COLLEGE,SAN ANTONIO,TX,78251,Public,Grad Plus,0,0,0,0,0
19364,34903,PAUL MITCHELL THE SCHOOL CHICAGO,CHICAGO,IL,60607,Proprietary,Grad Plus,0,0,0,0,0
19366,11385,COLLEGE OF THE ATLANTIC,BAR HARBOR,ME,4609,Private-Nonprofit,Grad Plus,0,0,0,0,0
19367,2361,MARTIN LUTHER COLLEGE,NEW ULM,MN,56073,Private-Nonprofit,Grad Plus,0,0,0,0,0
19368,22788,SOUTHERN TECHNICAL COLLEGE,,FL,,Proprietary,Grad Plus,0,0,0,0,0
19369,9860,UNIVERSITY OF SURREY,,,,Foreign-Public,Grad Plus,0,0,0,0,0
19370,2557,MID-PLAINS COMMUNITY COLLEGE,NORTH PLATTE,NE,69101,Public,Grad Plus,0,0,0,0,0
19371,11715,JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT SCHUYLKILL HEALTH,POTTSVILLE,PA,17901,Private-Nonprofit,Grad Plus,0,0,0,0,0
19372,11133,COLLEGE OF EASTERN IDAHO,IDAHO FALLS,ID,83404,Public,Grad Plus,0,0,0,0,0
19373,25561,ETI SCHOOL OF SKILLED TRADES,,IL,,Proprietary,Grad Plus,0,0,0,0,0
19374,21661,ELAINE P. NUNEZ COMMUNITY COLLEGE,,LA,,Public,Grad Plus,0,0,0,0,0
19375,25782,NOSSI COLLEGE OF ART,,TN,,Proprietary,Grad Plus,0,0,0,0,0
19379,3628,TEXARKANA COLLEGE,TEXARKANA,TX,75599,Public,Grad Plus,0,0,0,0,0
19380,35705,NORTHPOINT BIBLE COLLEGE,HAVERHILL,MA,1835,Private-Nonprofit,Grad Plus,0,0,0,0,0
19381,12750,EDISON STATE COMMUNITY COLLEGE,PIQUA,OH,45356,Public,Grad Plus,0,0,0,0,0
19382,6494,GOOD SAMARITAN COLLEGE OF NURSING AND HEALTH SCIENCE,CINCINNATI,OH,45220,Private-Nonprofit,Grad Plus,0,0,0,0,0
19383,42760,GLITZ SCHOOL OF COSMETOLOGY,LAS CRUCES,NM,88001,Proprietary,Grad Plus,0,0,0,0,0
19384,42544,ARKANSAS STATE UNIVERSITY - MOUNTAIN HOME,MOUNTAIN HOME,AR,72653,Public,Grad Plus,0,0,0,0,0
19385,8871,CONCORDE CAREER COLLEGE,AURORA,CO,80010,Proprietary,Grad Plus,0,0,0,0,0
19386,31018,ILLINOIS MEDIA SCHOOL,LOMBARD,IL,60148,Proprietary,Grad Plus,0,0,0,0,0
19387,1185,COLLEGE OF THE REDWOODS,EUREKA,CA,95501,Public,Grad Plus,0,0,0,0,0
19388,23303,LEBANON COUNTY CAREER AND TECHNOLOGY CENTER,,PA,,Public,Grad Plus,0,0,0,0,0
19390,30646,TEXAS SOUTHMOST COLLEGE,BROWNSVILLE,TX,78520,Public,Grad Plus,0,0,0,0,0
19391,1681,HIGHLAND COMMUNITY COLLEGE,FREEPORT,IL,61032,Public,Grad Plus,0,0,0,0,0
19392,7275,EASTERN GATEWAY COMMUNITY COLLEGE,STEUBENVILLE,OH,43952,Public,Grad Plus,0,0,0,0,0
19393,10043,BON SECOURS MEMORIAL COLLEGE OF NURSING,RICHMOND,VA,23227,Private-Nonprofit,Grad Plus,0,0,0,0,0
19394,11621,AUTOMOTIVE TRAINING CENTER,EXTON,PA,19341,Proprietary,Grad Plus,0,0,0,0,0
19395,3426,UNIVERSITY OF SOUTH CAROLINA - SUMTER,SUMTER,SC,29150,Public,Grad Plus,0,0,0,0,0
19396,10387,EL PASO COUNTY COMMUNITY COLLEGE DISTRICT,EL PASO,TX,79998,Public,Grad Plus,0,0,0,0,0
19399,22060,HUNTER BUSINESS SCHOOL,,NY,,Proprietary,Grad Plus,0,0,0,0,0
